
,N160,N2650,N1066,N2134,N1474,N318,N674,N1185,N2972,N685,N1565,N1664,N2133,N3073,N1237,N1815,N539,N1560,N149,N2461,N807,N2745,N3138,N61,N9,N2919,N379,N329,N2050,N786,N2917,N2227,N1627,N289,N949,N1830,N3049,N1462,N2372,N504,N1317,N680,N2892,N1833,N2703,N2857,N382,N2989,N1750,N1173,N1491,N646,N1122,N2529,N1347,N1660,N2295,N2941,N2105,N1621,N416,N2947,N231,N2738,N1853,N900,N2158,N1096,N187,N2783,N2329,N2399,N2514,N2496,N3079,N2196,N615,N2179,N1786,N2865,N1171,N2893,N3041,N3110,N1466,N1438,N1947,N2565,N724,N1308,N417,N2673,N344,N2995,N2873,N304,N1328,N1411,N2340,N106,N1702,N2870,N2929,N1052,N11,N642,N2998,N2226,N804,N3057,N3113,N1320,N792,N241,N692,N2172,N1009,N1388,N617,N763,N2881,N1055,N2527,N485,N502,N1373,N546,N835,N1350,N1602,N1637,N2392,N1457,N2022,N452,N1232,N54,N1397,N1089,N2167,N3019,N1811,N1065,N938,N503,N2659,N1243,N2515,N2192,N1687,N1722,N1376,N1077,N1775,N663,N121,N2811,N405,N2123,N1143,N2610,N2262,N3129,N2856,N2482,N700,N3007,N2643,N1539,N2987,N2350,N1228,N2698,N1894,N2754,N1264,N2648,N2419,N223,N2983,N973,N2220,N1041,N2246,N2047,N2039,N3104,N3014,N2788,N1689,N2061,N2844,N514,N673,N1922,N741,N907,N932,N2007,N1850,N92,N1728,N2853,N2378,N2683,N407,N2587,N2766,N1424,N1378,N2716,N1846,N1131,N885,N2333,N1510,N2897,N672,N556,N2696,N1593,N1151,N764,N2551,N1785,N200,N285,N2827,N422,N1200,N1594,N242,N2044,N1023,N186,N2828,N2110,N751,N191,N1257,N2600,N1638,N2255,N3111,N2038,N1804,N222,N883,N508,N2008,N37,N295,N2112,N2225,N323,N262,N545,N3077,N640,N339,N1322,N2335,N2561,N207,N3134,N689,N2040,N1222,N2690,N2437,N1951,N644,N2393,N235,N2603,N1730,N1046,N2098,N401,N1154,N2913,N1867,N697,N1267,N2633,N2701,N409,N1405,N683,N825,N2819,N848,N2580,N393,N1618,N1505,N2161,N1658,N2805,N1407,N1770,N1341,N2588,N1980,N2259,N902,N2787,N2016,N948,N1084,N2971,N2381,N1792,N803,N1109,N1749,N884,N212,N865,N3091,N2920,N1724,N1782,N2155,N528,N1110,N1729,N2954,N2410,N896,N2552,N752,N261,N3059,N1530,N911,N1165,N3029,N2876,N1735,N1394,N1561,N340,N2238,N2077,N2963,N1071,N1620,N975,N2627,N2476,N324,N1313,N2830,N2297,N817,N1223,N1713,N637,N579,N2764,N759,N676,N2725,N2665,N2621,N2744,N3000,N1514,N98,N643,N1029,N1251,N2363,N964,N1550,N2803,N2688,N1130,N2367,N71,N1675,N2307,N2566,N1469,N2200,N1048,N1898,N681,N1177,N583,N711,N2371,N1450,N406,N1672,N1743,N665,N162,N855,N2453,N1696,N701,N1645,N720,N930,N2543,N120,N2584,N2415,N1224,N1,N246,N2349,N1205,N1551,N2446,N894,N3115,N641,N2300,N449,N3055,N590,N1668,N138,N1186,N2637,N679,N1297,N1072,N2510,N2676,N610,N2981,N248,N1715,N74,N2961,N2471,N1085,N3028,N762,N2364,N1260,N564,N2448,N2045,N636,N718,N1194,N1327,N2937,N2653,N496,N86,N3075,N2680,N563,N554,N2065,N980,N330,N2550,N2233,N1663,N2705,N785,N2129,N459,N495,N2662,N519,N3121,N516,N1269,N2530,N744,N2921,N1919,N561,N2901,N913,N456,N462,N705,N2544,N1038,N2517,N654,N1810,N1431,N1556,N1852,N2082,N143,N482,N1529,N321,N1156,N2321,N713,N1564,N433,N2885,N658,N1381,N2786,N2848,N442,N3012,N1100,N864,N1605,N366,N904,N2849,N1881,N1082,N2291,N1312,N771,N1568,N2460,N841,N635,N2113,N46,N1292,N1101,N2940,N1286,N1925,N10,N1582,N2757,N1256,N316,N1011,N363,N2951,N1498,N3088,N1398,N1033,N3024,N355,N113,N2398,N2984,N2205,N2506,N1146,N2157,N3063,N1801,N1449,N1018,N2504,N647,N2395,N983,N85,N1875,N2094,N2626,N2311,N1685,N2898,N328,N586,N1967,N2590,Average
N2622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
N2104,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,1.645
N443,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1.265
N1761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
N1642,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1.265
N1569,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1.265
N2935,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,1.645
N554,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,0,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1.265
N1340,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
N2270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
