Node,Mapping,Goldlabel,Predict,L1 confidence,L2confidence
N352,UrRanABi->UrRanABI,-,L2,0.051000000000000004,0.057
N351,UrRanABi->UrRanABa,-,L2,0.051000000000000004,0.057
N350,maNki->maNk,-,L2,0.051000000000000004,0.056
N359,meni->menA,-,L1,0.035,0.032
N358,meni->mena,-,L2,0.05,0.056
N1033,vihfti->vihfta,-,L2,0.048,0.053
N2323,praDi->praDI,-,L2,0.051000000000000004,0.057
N1447,vyuparati->vyuparata,-,L2,0.051000000000000004,0.057
N2321,praDi->praDa,-,L2,0.051000000000000004,0.057
N2320,sOnandi->sOnandI,-,L2,0.051000000000000004,0.058
N2327,daRqi->daRqI,-,L2,0.05,0.057
N2326,daRqi->daRqa,-,L2,0.05,0.057
N2325,Gasi->Gas,-,L2,0.051000000000000004,0.057
N1446,pAri->parI,-,L2,0.051000000000000004,0.057
N2329,tiri->tira,-,L2,0.051000000000000004,0.057
N2328,daRqi->daRq,-,L2,0.05,0.057
N1445,pAri->pArI,-,L1,0.04,0.038
N289,fdDi->fdDa,-,L2,0.05,0.057
N288,meTi->meT,-,L1,0.033,0.028
N1444,pAri->pari,-,L2,0.051000000000000004,0.057
N281,klami->klama,-,L2,0.051000000000000004,0.056
N280,klami->klam,L1,L2,0.051000000000000004,0.056
N283,Arjuni->Arjuna,-,L2,0.051000000000000004,0.058
N282,klami->klamI,-,L2,0.051000000000000004,0.056
N285,Arjuni->arjunI,-,L2,0.051000000000000004,0.057
N284,Arjuni->arjuna,-,L2,0.051000000000000004,0.061
N287,meTi->meTI,-,L1,0.033,0.028
N286,meTi->meTA,-,L1,0.034,0.03
N1441,pAri->para,-,L2,0.051000000000000004,0.061
N1116,vErAwi->vErAwa,-,L2,0.051000000000000004,0.057
N263,ati->ata,-,L2,0.05,0.056
N1560,duzkfti->duzkfta,-,L2,0.05,0.055
N261,sahi->sahA,-,L2,0.051000000000000004,0.057
N260,sahi->saha,-,L2,0.051000000000000004,0.057
N267,dOrmuKi->durmuKI,-,L2,0.041,0.042
N266,dOrmuKi->durmuKa,-,L2,0.051000000000000004,0.061
N265,bAzkali->bAzkala,-,L2,0.051000000000000004,0.057
N264,ati->atI,-,L2,0.05,0.056
N269,kfti->kfta,-,L2,0.05,0.056
N268,ekonaviMSati->ekonaviMSat,-,L2,0.051000000000000004,0.057
N1562,fti->fta,-,L2,0.05,0.056
N2499,maYji->maYj,-,L2,0.05,0.056
N2498,maYji->maYjI,-,L2,0.05,0.056
N1563,fti->ftI,-,L1,0.032,0.029
N1980,tiryagyoni->tiryagyona,-,L2,0.051000000000000004,0.057
N2491,ARi->ARA,-,L1,0.034,0.03
N2493,ARi->aRI,-,L2,0.05,0.056
N2492,ARi->aRi,-,L2,0.05,0.056
N2495,trayyAruRi->trayyAruRa,-,L2,0.051000000000000004,0.057
N2192,viBUti->viBUtA,-,L1,0.036000000000000004,0.034
N2497,maYji->maYjA,-,L2,0.05,0.056
N1565,SESupAli->SESupAla,-,L2,0.051000000000000004,0.057
N2193,praBfti->praBfta,-,L2,0.051000000000000004,0.057
N1566,SESupAli->SiSupAla,-,L2,0.051000000000000004,0.061
N2259,drORi->drURa,-,L2,0.051000000000000004,0.061
N2258,drORi->druRa,-,L2,0.051000000000000004,0.061
N2257,drORi->drORa,-,L2,0.051000000000000004,0.058
N2256,drORi->droRa,-,L2,0.038,0.356
N2255,laBi->laBa,-,L2,0.051000000000000004,0.056
N1567,ayukti->ayukta,-,L2,0.051000000000000004,0.056
N2253,kzati->kzatI,-,L2,0.05,0.056
N2252,kzati->kzata,-,L2,0.05,0.056
N2250,udi->uda,-,L2,0.05,0.057
N2477,bali->balI,-,L2,0.051000000000000004,0.056
N2476,bali->balA,-,L2,0.051000000000000004,0.056
N988,kujJawi->kujJawI,-,L2,0.051000000000000004,0.056
N989,aSani->aSana,-,L2,0.051000000000000004,0.056
N2473,bali->bal,-,L1,0.375,0.042
N2472,vitasti->vitastA,-,L2,0.051000000000000004,0.057
N2471,vitasti->vitasta,-,L2,0.051000000000000004,0.057
N2470,vitasti->tas,-,L2,0.038,0.34700000000000003
N982,yAmi->yAma,-,L2,0.05,0.057
N983,yAmi->yama,-,L2,0.05,0.061
N980,kAlarAtri->kAlarAtrI,-,L2,0.051000000000000004,0.057
N981,yAmi->yam,L1,L2,0.05,0.056
N986,yAmi->yamI,-,L2,0.05,0.056
N987,mUQi->mUQa,-,L2,0.05,0.056
N984,yAmi->yamA,-,L2,0.05,0.056
N985,yAmi->yAmI,-,L1,0.034,0.03
N115,Cinni->CinnA,-,L1,0.036000000000000004,0.033
N114,Cinni->Cinna,-,L2,0.05,0.056
N117,satkfti->satkfta,-,L2,0.051000000000000004,0.057
N116,upatapti->upatapta,-,L2,0.051000000000000004,0.056
N111,SAnti->Santi,-,L2,0.051000000000000004,0.057
N110,SAnti->SAntA,-,L1,0.036000000000000004,0.033
N113,SAnti->SAnt,-,L1,0.036000000000000004,0.033
N112,SAnti->SAntI,-,L1,0.036000000000000004,0.033
N119,sAvitri->savitra,-,L2,0.051000000000000004,0.061
N118,sAvitri->sAvitra,-,L2,0.051000000000000004,0.058
N1797,saMsupti->saMsupta,-,L2,0.051000000000000004,0.057
N2079,cili->cil,-,L1,0.9410000000000001,0.003
N2078,saMvftti->saMvftta,-,L2,0.051000000000000004,0.057
N2073,api->apI,-,L2,0.05,0.056
N2072,api->apa,-,L2,0.05,0.056
N2071,SElAdi->SElAda,-,L2,0.051000000000000004,0.057
N2070,SElAdi->SilAda,-,L2,0.037,0.365
N2077,aprakfti->aprakfta,-,L2,0.051000000000000004,0.057
N2076,nivfti->nivft,-,L1,0.036000000000000004,0.034
N2075,nivfti->nivfta,-,L2,0.05,0.057
N1796,viprakfti->viprakft,-,L2,0.051000000000000004,0.057
N1035,Kani->Kana,-,L2,0.048,0.052000000000000005
N2671,anusfzwi->anusfzwa,-,L2,0.051000000000000004,0.057
N2670,anusmfti->anusmfta,-,L2,0.051000000000000004,0.058
N2565,pramiti->pramita,-,L2,0.05,0.055
N1630,kiwi->kiw,-,L1,0.922,0.004
N1631,kiwi->kiwa,-,L2,0.05,0.056
N1632,vfti->vfta,-,L2,0.05,0.056
N484,jAnaki->jAnaka,-,L2,0.05,0.057
N1634,samAhiti->samAhita,-,L2,0.051000000000000004,0.057
N1635,suBUti->suBUta,-,L2,0.051000000000000004,0.057
N1636,suBUti->suBUtA,-,L2,0.041,0.043000000000000003
N1637,saMtati->saMtata,-,L2,0.051000000000000004,0.057
N1638,upaniDi->upaniDA,-,L2,0.051000000000000004,0.057
N1988,vahati->vahata,-,L2,0.05,0.056
N1989,vahati->vahat,-,L2,0.051000000000000004,0.056
N568,zaqgranTi->zaqgranTA,-,L2,0.051000000000000004,0.057
N569,SaNKamAlini->SaNKamAlinI,-,L2,0.051000000000000004,0.056
N560,glAni->glAna,-,L2,0.051000000000000004,0.057
N561,BfNgAri->BfNgAra,-,L2,0.051000000000000004,0.057
N562,BfNgAri->BfNgArI,-,L1,0.039,0.038
N563,vfdDi->vfdDa,-,L2,0.05,0.057
N564,vfdDi->vfdDA,-,L1,0.036000000000000004,0.035
N565,vati->vata,L1,L2,0.05,0.056
N566,vati->vat,-,L2,0.05,0.056
N567,zaqgranTi->zaqgranTa,-,L2,0.051000000000000004,0.057
N1188,mfti->mfta,-,L2,0.05,0.056
N1189,mfti->mftA,-,L1,0.034,0.031
N1186,vAji->vAja,-,L2,0.05,0.057
N1187,vAji->vAjI,-,L1,0.035,0.031
N1184,kzvidi->kzvid,-,L1,0.037,0.037
N1185,vAji->vaj,-,L1,0.371,0.042
N1182,pUrvAtiTi->pUrvAtiTa,-,L2,0.051000000000000004,0.057
N1183,diti->dita,-,L2,0.05,0.057
N1180,nandi->nandI,-,L2,0.05,0.057
N1181,nandi->nand,-,L2,0.05,0.057
N726,sAkzi->sAkz,-,L2,0.041,0.042
N727,sAkzi->sakz,-,L2,0.051000000000000004,0.057
N724,sAkzi->sakza,-,L2,0.051000000000000004,0.061
N725,sAkzi->sAkzI,-,L2,0.041,0.042
N722,Ahuti->AhutI,-,L1,0.036000000000000004,0.033
N723,sAkzi->sAkza,-,L2,0.051000000000000004,0.058
N720,Ahuti->Ahuta,-,L2,0.05,0.057
N721,Ahuti->ahuta,-,L2,0.05,0.061
N1744,pratyAhfti->pratyAhfta,-,L2,0.051000000000000004,0.057
N1745,pEppalAdi->pEppalAda,-,L2,0.051000000000000004,0.057
N1746,pEppalAdi->pippalAda,-,L2,0.051000000000000004,0.061
N1747,pEppalAdi->pippalAdi,-,L2,0.051000000000000004,0.057
N1740,kalki->kalka,-,L2,0.051000000000000004,0.056
N1741,saMviDi->saMviDA,-,L2,0.051000000000000004,0.057
N728,svasti->svastI,-,L2,0.051000000000000004,0.057
N729,vAti->vata,L1,L2,0.05,0.061
N1164,yAti->yAtA,-,L1,0.034,0.03
N1165,yAti->yati,-,L2,0.05,0.056
N1166,yAti->yAtI,-,L1,0.034,0.03
N1167,yAti->yatI,-,L2,0.05,0.056
N1160,Avali->AvalI,-,L2,0.051000000000000004,0.056
N1161,Avali->avalI,-,L2,0.051000000000000004,0.056
N1162,yAti->yAta,-,L2,0.05,0.057
N1163,yAti->yata,-,L2,0.05,0.061
N1168,yAti->yat,-,L2,0.05,0.056
N1169,mfji->mfja,-,L2,0.05,0.056
N48,rASi->rAS,-,L1,0.04,0.038
N49,kambali->kambala,-,L2,0.051000000000000004,0.056
N46,nIti->nIta,-,L2,0.05,0.056
N47,rASi->rASI,-,L1,0.04,0.038
N44,kapAli->kapAla,-,L2,0.051000000000000004,0.056
N45,kapAli->kapAlI,-,L2,0.051000000000000004,0.056
N42,navati->navatA,-,L2,0.051000000000000004,0.056
N43,saMDiti->saMDita,-,L2,0.051000000000000004,0.057
N40,vArhadraTi->bfhadraTa,-,L2,0.038,0.354
N41,navati->navata,-,L2,0.05,0.057
N1568,nirmiti->nirmita,-,L2,0.051000000000000004,0.057
N1569,nirmiti->nirmitA,-,L2,0.041,0.041
N1298,avfdDi->avfdDa,-,L2,0.05,0.057
N1299,nizpizwi->nizpizwa,-,L2,0.05,0.056
N1292,SAli->SAlA,-,L1,0.037,0.031
N1293,SAli->SAlI,-,L1,0.037,0.031
N1290,SAli->SAla,-,L2,0.051000000000000004,0.057
N1291,SAli->Sala,-,L2,0.051000000000000004,0.061
N1296,aBizwuti->aBizwuta,-,L2,0.051000000000000004,0.057
N1297,jUti->jUta,-,L2,0.05,0.056
N1294,SAli->SAl,-,L1,0.037,0.031
N1295,karmaRi->karmaRI,-,L2,0.051000000000000004,0.057
N1713,kzoRi->kzoRI,-,L1,0.034,0.03
N474,granTi->granTa,-,L2,0.051000000000000004,0.057
N1712,kzoRi->kzoRa,-,L2,0.05,0.056
N475,granTi->granT,-,L2,0.051000000000000004,0.057
N1711,bahirgiri->bahirgira,-,L2,0.051000000000000004,0.057
N2425,pUrti->pUrta,-,L2,0.051000000000000004,0.057
N1710,avaci->avaca,-,L2,0.05,0.056
N1717,devahUti->devahUtI,-,L2,0.05,0.057
N1716,sOmaki->somaka,-,L2,0.051000000000000004,0.061
N1715,suvalli->suvallI,-,L2,0.051000000000000004,0.057
N1201,sAmi->sam,-,L1,0.34800000000000003,0.043000000000000003
N1714,atri->atra,-,L2,0.051000000000000004,0.057
N472,tani->tan,-,L2,0.05,0.056
N473,sUkti->sUkta,-,L2,0.051000000000000004,0.057
N1364,boDi->boDa,-,L2,0.05,0.056
N1365,boDi->boDA,-,L1,0.034,0.03
N1362,aBivfdDi->aBivfdDa,-,L2,0.05,0.057
N1363,nivftti->nivftta,-,L2,0.05,0.057
N1360,tEttiri->tittiri,-,L1,0.039,0.039
N1361,jalakAnti->jalakAnta,-,L2,0.051000000000000004,0.056
N478,stamBi->stamBa,-,L2,0.051000000000000004,0.057
N479,stamBi->stamB,-,L2,0.051000000000000004,0.057
N1369,rizi->riza,-,L2,0.051000000000000004,0.057
